name	sentenceId	sentence	nextSentenceID	checkIfOption	option1	option2	option3	option1_sentenceID	option2_sentenceID	option3_sentenceID	checkIfEnd	checkIfAffection								
Host?	71	"Wel&$%^ ab@&#^ the M>/,*3^$#"	-	TRUE	Ok?	Excuse me?	I think your translator malfunctioned	72	73	74	FALSE	FALSE								
Host?	72	"My apologies, it seemed my translator malfunctioned."	76	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Host?	73	"My apologies, it seemed my translator malfunctioned."	76	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Host?	74	"Oh! So sorry for my unprofessionalism, dear contestant."	75	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Host?	75	My translator seems to be on the fritz.	76	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Host?	76	"Either way, welcome aboard the U.L.A.K.S Matchmaker!"	77	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Host?	77	"I will be your host this season, my name is Joe Hand."	78	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Game Host Joe	78	But you can just call me Game Host Joe.	79	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Game Host Joe	79	But you can just call me Game Host Joe.	-	TRUE	"Nice to meet you, Joe."	May I know where my room is?	-	80	89	-	FALSE	FALSE								
Game	80	GAME	81	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Host	81	HOST	82	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Joe	82	JOE	83	FALSE	-	-	-	-	-	-	FALSE	FALSE								
 	83	Game Host Joe speaks in an almost sinister tone	84	FALSE	-	-	-	-	-	-	FALSE	FALSE								
 	84	The hairs on the back of your neck stand up as he speaks.	85	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Game Host Joe	85	"Please, address me as Game Host Joe."	86	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Player	86	Yes Game Host Joe.	87	FALSE	-	-	-	-	-	-	FALSE	FALSE								
 	87	You reply almost automatically out of fear	88	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Game Host Joe	88	"Anyway, you must be wondering where your room is!"	90	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Game Host Joe	89	Ah certainly!	90	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Game Host Joe	90	Your room is located on the floor above.	91	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Game Host Joe	91	Room 01.	92	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Game Host Joe	92	Filming of the first episode starts tomorrow.	93	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Game Host Joe	93	"Until then, get to know the ship and your fellow contestants if you want!"	94	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Game Host Joe	94	And remember to sleep well tonight	95	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Game Host Joe	95	We're soon going to be very very busy!	96	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Game Host Joe	96	Too da loo~	-	FALSE	-	-	-	-	-	-	TRUE	FALSE								
 	97	Upon first entering the lobby you notice someone	98	FALSE	-	-	-	-	-	-	FALSE	FALSE								
 	98	She's undoubtedly another one of the contestants	99	FALSE	-	-	-	-	-	-	FALSE	FALSE								
 	99	If you had to describe her sentient-species's characteristics it would probably be if a human & a jellyfish were combined together.	100	FALSE	-	-	-	-	-	-	FALSE	FALSE								
 	100	"Hoping to make a good impression, you approach her."	101	FALSE	-	-	-	-	-	-	FALSE	FALSE								
 	101	But as you approach the jellyfish-like girl in the lobby…	102	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Jellyfish Girl	102	Oh?	103	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Jellyfish Girl	103	Oh!	104	FALSE	-	-	-	-	-	-	FALSE	FALSE								
 	104	It seems she notices you approaching and runs up to meet you first!	105	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Jellyfish Girl	105	Hello!	106	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Jellyfish Girl	106	My name is Xina!	107	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Xina	107	I'm a…Scyzoa I believe? That's what my sentient-species is named anyway.	108	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Xina	108	What Species are you?	109	FALSE	-	-	-	-	-	-	FALSE	FALSE								
 	109	The way she speaks is quick and all over the place	110	FALSE	-	-	-	-	-	-	FALSE	FALSE								
 	110	It's a wonder how the translator picks up her words	111	FALSE	-	-	-	-	-	-	FALSE	FALSE								
 	111	It's a wonder how the translator picks up her words	-	TRUE	Uhhhhhhhhhhhhhhh	"Oh uhhhh, Nice to meet you Xina."	I'm a human.	112	115	119	FALSE	FALSE								
Xina	112	"Hehe, sorry if I startled you."	113	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Xina	113	I'm just so excited to meet so many different species	114	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Xina	114	You must be a human right?	120	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Xina	115	Nice to meet you too!	116	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Xina	116	Everything on board this starcruiser is sooo fancy!	117	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Xina	117	I want to explore every nook and cranny of it!	118	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Xina	118	You must be a human right?	120	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Xina	119	A human! I knew it!	120	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Xina	120	I thought you tasted familiar!	121	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Xina	121	I thought you tasted familiar!	-	TRUE	I what?	I tasted familiar?	I uh don't think you've tasted me yet.	122	123	124	FALSE	FALSE								
Xina	122	"Oh! Sorry, I should probably explain myself."	126	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Xina	123	"Oh! Sorry, I should probably explain myself."	126	FALSE	-	-	-	-	-	-	FALSE	FALSE								
 	124	Xina blushes almost as if she knew you were thinking of impure thoughts.	125	FALSE	-	-	-	-	-	-	FALSE	FALSE								
 	125	Pervert.	126	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Xina	126	Not like that!	127	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Xina	127	It's something that's unique to my sentient-species.	128	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Xina	128	"I'm a Scyzoa, my species can taste the brainwaves of other sentient-species."	129	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Xina	129	So we can more or less read minds to a certain extent.	130	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Xina	130	So we can more or less read minds to a certain extent.	-	TRUE	That's fascinating!	What do my thoughts taste like?	(Test her) Think impure thoughts	131	133	135	FALSE	FALSE								
Xina	131	Thank you!	132	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Xina	132	I find you fascinating too!	140	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Xina	133	"Well, your taste is…quite unique."	134	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Xina	134	I can't really tell what it tastes like.	140	FALSE	-	-	-	-	-	-	FALSE	FALSE								
 	135	Xina turns bright pink	136	FALSE	-	-	-	-	-	-	FALSE	FALSE								
 	136	It seems she really can read your mind	137	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Xina	137	"That's um, a pretty active imagination you have huh?"	140	FALSE	-	-	-	-	-	-	FALSE	FALSE								
 	138	Xina's turns an even brighter shade of pink before slowly returning to normal	139	FALSE	-	-	-	-	-	-	FALSE	FALSE								
 	139	"Xina goes quiet for a bit, almost as if she is recomposing herself."	140	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Xina	140	"It was nice talking with you,"	141	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Xina	141	I'm gonna hang around here a bit before going exploring!	142	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Xina	142	See you!	140	FALSE	-	-	-	-	-	-	TRUE	FALSE								
 	143	"You see someone standing at the bar,"	144	FALSE	-	-	-	-	-	-	FALSE	FALSE								
 	144	"They don't seem to be drinking anything, instead they're just staring at the bottles on the shelves."	145	FALSE	-	-	-	-	-	-	FALSE	FALSE								
 	145	From a distance you wouldn't be blamed if you'd mistaken them for a potted plant.	146	FALSE	-	-	-	-	-	-	FALSE	FALSE								
 	146	"But as you get closer, you start to see a plant-like woman whose alluring figure makes your palms sweaty."	147	FALSE	-	-	-	-	-	-	FALSE	FALSE								
 	147	"Her figure, while humanoid, looks almost too perfect, as if it was painstakingly moulded to look as alluring as possible."	148	FALSE	-	-	-	-	-	-	FALSE	FALSE								
 	148	"As you stand there dumbfounded by her beauty, she takes notice of you staring and gestures to you to take a seat next to her."	149	FALSE	-	-	-	-	-	-	FALSE	FALSE								
 	149	You quickly take her up on her offer and sit down at the bar.	150	FALSE	-	-	-	-	-	-	FALSE	FALSE								
 	150	She towers over the bar counter and as you sit down it makes sense to you why she doesn't want to sit down	151	FALSE	-	-	-	-	-	-	FALSE	FALSE								
 	151	Her eyes continue to stare at the bottles on the shelves as she speaks.	152	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Plant-Woman	152	It's awfully rude to stare without a ‘hello' don't you think?	153	FALSE	-	-	-	-	-	-	FALSE	FALSE								
 	153	The way she speaks sounds as if she's teasing you.	154	FALSE	-	-	-	-	-	-	FALSE	FALSE								
 	154	The way she speaks sounds as if she's teasing you.	-	TRUE	"I uh, sorry."	"Ah. Um, Hello…?"	"Sorry, I got distracted by how stunning you look from behind."	155	157	160	FALSE	FALSE								
Plant-Woman	155	Hmm…	156	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Plant-Woman	156	What a lacking response.	163	FALSE	-	-	-	-	-	-	FALSE	FALSE								
 	157	You notice a slight smirk in the corner of her fanged mouth.	158	FALSE	-	-	-	-	-	-	FALSE	FALSE								
 	158	Before a soft giggle escapes her	159	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Plant-Woman	159	You've got quite the sense of humour don't you?	163	FALSE	-	-	-	-	-	-	FALSE	FALSE								
 	160	She seems a bit surprised by your response	161	FALSE	-	-	-	-	-	-	FALSE	FALSE								
 	161	Seems you caught her off guard.	162	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Plant-Woman	162	"Well then, I hope you like how I look from the front as well~"	163	FALSE	-	-	-	-	-	-	FALSE	FALSE								
 	163	"The plant woman's eyes finally stop staring at the bottles on the shelves, she looks down and meets your eyes before continuing."	164	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Benia	164	My name's Benia.	165	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Benia	165	"It's nice to meet you, fellow contestant."	166	FALSE	-	-	-	-	-	-	FALSE	FALSE								
 	166	Her eyes break eye contact with you and darts across your features & body as if she's sizing you up.	167	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Benia	167	A human?	168	FALSE	-	-	-	-	-	-	FALSE	FALSE								
 	168	"Benia's eyes light up as she realises your species, before narrowing and licking her ‘lips?"	169	FALSE	-	-	-	-	-	-	FALSE	FALSE								
 	169	Your eyes lock together once again	170	FALSE	-	-	-	-	-	-	FALSE	FALSE								
 	170	And as you look up into her enchanting eyes you nearly forget your own name before stammering it out.	171	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Player	171	M-my name's [Player Name]	172	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Player	172	Nice to meet you too.	173	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Benia	173	"[Player Name], the human huh?"	174	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Benia	174	Mmm~ I see.	175	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Player	175	.	-	TRUE	What brings you here?	How'd you end up on The Matchmaker?	-	176	177	-	FALSE	FALSE								
Benia	176	"Same reason as you I believe,"	181	FALSE	-	-	-	-	-	-	FALSE	FALSE								
 	177	For a brief moment you notice a hint of sadness in her eyes before she breaks eye contact with you.	178	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Benia	178	It's a long story.	179	FALSE	-	-	-	-	-	-	FALSE	FALSE								
 	179	It takes less than a second before she reestablishes eye contact with you and you're lost in her eyes again. 	180	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Benia	180	"But I'm here for the same reason as you,"	181	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Benia	181	To find a partner.	182	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Benia	182	Hopefully someone who doesn't mind a little physical ‘bonding'.	183	FALSE	-	-	-	-	-	-	FALSE	FALSE								
 	183	Benia winks and you feel an electric thrill go down your spine.	184	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Player	184	.	-	TRUE	I uh- uh bluh-	"I see, well I wouldn't mind making your flower bloom~"	-	185	189	-	FALSE	FALSE								
 	185	Benia places a finger on your lips teasingly	186	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Benia	186	Don't worry I'll be sure to take the lead~	187	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Benia	187	Let's get to know each other over the course of the season alright?	192	FALSE	-	-	-	-	-	-	FALSE	FALSE								
 	188	Benia places a finger on your lips teasingly	189	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Benia	189	Will you now?~	190	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Benia	190	"But for the time being I think it's best we slow things down,"	191	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Benia	191	To make things more interesting~	192	FALSE	-	-	-	-	-	-	FALSE	FALSE								
 	192	Benia removes her finger from your lips and bends down to whisper into your ear	193	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Benia	193	So be sure to come talk with me whenever you can alright?	194	FALSE	-	-	-	-	-	-	FALSE	FALSE								
 	194	After whispering into your ear she returns to her previous posture	195	FALSE	-	-	-	-	-	-	FALSE	FALSE								
 	195	You see Benia's eyes glimmer as though they've found their next target.	196	FALSE	-	-	-	-	-	-	TRUE	FALSE								
Benia	196	I'll be looking forward to our next meeting~	195	FALSE	-	-	-	-	-	-	TRUE	FALSE								
 	197	"You spot a plume of mist just floating above the floor,"	198	FALSE	-	-	-	-	-	-	FALSE	FALSE								
 	198	The mist seems to be just drifting around aimlessly.	199	FALSE	-	-	-	-	-	-	FALSE	FALSE								
 	199	Curiosity gets the better of you and you approach it	200	FALSE	-	-	-	-	-	-	FALSE	FALSE								
 	200	"Getting closer, the air becomes more humid and you can see a vague humanoid shape in the mist."	201	FALSE	-	-	-	-	-	-	FALSE	FALSE								
 	201	"Getting closer, the air becomes more humid and you can see a vague humanoid shape in the mist."	-	TRUE	Hello?	Is someone there?	-	202	206	-	FALSE	FALSE								
Misty Silhouette	202	...	203	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Misty Silhouette	203	Hello…	206	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Misty Silhouette	204	...	205	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Misty Silhouette	205	...Yes	206	FALSE	-	-	-	-	-	-	FALSE	FALSE								
 	206	...	207	FALSE	-	-	-	-	-	-	FALSE	FALSE								
 	207	They don't seem very talkative.	208	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Misty Silhouette	208	I-	209	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Misty Silhouette	209	...	210	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Misty Silhouette	210	...My name is-	211	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Misty Silhouette	211	...Florine	212	FALSE	-	-	-	-	-	-	FALSE	FALSE								
 	212	"Her voice sounds almost ethereal,"	213	FALSE	-	-	-	-	-	-	FALSE	FALSE								
 	213	You can see the silhouette of Florine fidgeting.	214	FALSE	-	-	-	-	-	-	FALSE	FALSE								
 	214	She seems to be having trouble finding something to say	215	FALSE	-	-	-	-	-	-	FALSE	FALSE								
 	215	She seems to be having trouble finding something to say	-	TRUE	"Hi Florine, my name is [Player Name]"	Nice to meet you Florine.”	Why're you hiding in the mist?	216	218	221	FALSE	FALSE								
Florine	216	That's a nice name…	217	FALSE	-	-	-	-	-	-	FALSE	FALSE								
 	217	Florine stops talking and starts fidgeting again.	223	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Florine	218	Nice to..	219	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Florine	219	Meet you too…	220	FALSE	-	-	-	-	-	-	FALSE	FALSE								
 	220	Florine stops talking and starts fidgeting again.	223	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Florine	221	"I uh, am not hiding in anything…"	222	FALSE	-	-	-	-	-	-	FALSE	FALSE								
 	222	Florine stops talking and starts fidgeting again.	223	FALSE	-	-	-	-	-	-	FALSE	FALSE								
 	223	Florine stops fidgeting and seems to have built up the courage to speak about something with you.	224	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Florine	224	My form is-	225	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Florine	225	It's just a trait of this body of mine…	226	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Florine	226	I'm not sure why or how I became like this either...	227	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Florine	227	"I have no memory of my past, only vague feelings of recollec-"	228	FALSE	-	-	-	-	-	-	FALSE	FALSE								
 	228	It seems Florine noticed she was going off on a rant.	229	FALSE	-	-	-	-	-	-	FALSE	FALSE								
 	229	"Her gas changes colour slightly, almost as if she's embarrassed, before changing back to normal."	230	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Florine	230	Anyway-	231	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Florine	231	I found a box of papers that might-	232	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Florine	232	Help me figure out my past…	233	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Florine	233	I can't touch any of it since it might fall apart if I do…	234	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Florine	234	Could you…Please help me?	235	FALSE	-	-	-	-	-	-	FALSE	FALSE								
 	235	"While you can't see Florine's face, her voice sounds desperate."	236	FALSE	-	-	-	-	-	-	FALSE	FALSE								
 	236	"While you can't see Florine's face, her voice sounds desperate."	-	TRUE	Sure.	I can't make any promises.	What's in it for me?	237	243	247	FALSE	FALSE								
 	237	Florine's gas cloud changes to a bright vibrant yellow	238	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Florine	238	Really?	239	FALSE	-	-	-	-	-	-	FALSE	FALSE								
 	239	The tone of her voice sounds happy.	240	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Florine	240	I-	241	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Florine	241	I cannot thank you enough.	242	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Florine	242	But also-	250	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Florine	243	Oh.	244	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Florine	244	Of course…	245	FALSE	-	-	-	-	-	-	FALSE	FALSE								
 	245	Her voice hesitates for a moment	246	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Florine	246	But um-	250	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Florine	247	Oh- Um...	248	FALSE	-	-	-	-	-	-	FALSE	FALSE								
 	248	Florine's gas cloud turns bright pink	249	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Florine	249	Well-	250	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Florine	250	You see…	251	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Florine	251	Love is one of the only feelings that I faintly recall from my past life.	252	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Florine	252	If you agree to help me with this…	253	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Florine	253	I-	254	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Florine	254	I will-	255	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Florine	255	I will pursue a romantic relationship with you!	256	FALSE	-	-	-	-	-	-	FALSE	FALSE								
 	256	As Florine finishes her sentence her gas cloud turns the brightest shade of pink you've ever seen	257	FALSE	-	-	-	-	-	-	FALSE	FALSE								
 	257	And also starts glowing.	258	FALSE	-	-	-	-	-	-	FALSE	FALSE								
Player	258	.	-	TRUE	You're uh. Glowing	Are you…Ok?	-	259	259	-	FALSE	FALSE								
 	259	"Florine stops responding, she seems to have stopped functioning."	260	FALSE	-	-	-	-	-	-	FALSE	FALSE								
 	260	She continues to glow brightly as you back away slowly.	261	FALSE	-	-	-	-	-	-	FALSE	FALSE								
 	261	It seems best if you leave her be for now…	261	FALSE	-	-	-	-	-	-	TRUE	FALSE								
